text,label,model
മമ്മൂട്ടി കേന്ദ്ര കഥാപാത്രമായെത്തിയ ഹൊറർ ത്രില്ലർ ചിത്രം 'ഭ്രമയുഗം' ഒടിടി പ്ലാറ്റ്‌ഫോമിൽ റിലീസ് ചെയ്തു. തിയേറ്ററുകളിൽ മികച്ച പ്രതികരണം നേടിയ ചിത്രം ഒടിടിയിലും പ്രേക്ഷക പ്രശംസ നേടുകയാണ്. രാഹുൽ സദാശിവൻ സംവിധാനം ചെയ്ത ഈ ബ്ലാക്ക് ആൻഡ് വൈറ്റ് ചിത്രം വ്യത്യസ്തമായൊരു സിനിമാനുഭവമാണ് നൽകുന്നത്.,0,gemini
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി ബിസിസിഐ യുവാവായ ശുഭമാൻ ഗില്ലിനെ നിയമിച്ചു. ടി20 ലോകകപ്പിന് ശേഷം വിരാട് കോഹ്ലി പദവി രാജിവെച്ചതോടെയാണ് ഈ തീരുമാനം. ഓസ്ട്രേലിയയ്ക്കെതിരായ അടുത്ത സീരീസിൽ നിന്നാണ് ഗിൽ തന്റെ നേതൃത്ത്വം ആരംഭിക്കുന്നത്. ബിസിസിഐ പ്രസിഡന്റ് ജയ്ഷാ ഷാ ഇത് 'ഭാവിയിലേക്കുള്ള ഒരു തീരുമാനം' എന്ന് വിശേഷിപ്പിച്ചു.,1,deepseek
കേരള സർക്കാർ യുവജനങ്ങൾക്ക് കായികവിദ്യാഭ്യാസം നൽകുന്നതിനായി പുതിയ സ്പോർട്സ് അക്കാദമി നിർമ്മിക്കുന്നതിന് തീരുമാനിച്ചു.,1,sarvam
"മാലിന്യം കുറയ്ക്കുന്നതിനും ഊർജ്ജ ഉപഭോഗം നിയന്ത്രിക്കുന്നതിനും ലക്ഷ്യമിട്ട് പുതിയൊരു പരിസ്ഥിതി സൗഹൃദ സ്മാർട്ട്ഫോൺ ചാർജിംഗ് സാങ്കേതികവിദ്യ വികസിപ്പിച്ചു. ഇത് ഫോണുകൾക്ക് വേഗത്തിൽ ചാർജ് നൽകുകയും, അതേസമയം വൈദ്യുതി പാഴാകുന്നത് തടയുകയും ചെയ്യും. പുനരുപയോഗിക്കാവുന്ന ഊർജ്ജ സ്രോതസ്സുകളെ ആശ്രയിച്ചാണ് ഈ സാങ്കേതികവിദ്യ പ്രവർത്തിക്കുന്നത്. ഇലക്ട്രോണിക്സ് മേഖലയിൽ ഹരിത വിപ്ലവത്തിന് ഇത് വഴിയൊരുക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",3,gemini
"ഇന്ത്യയിലെ യുവാക്കൾക്കായി കൃത്രിമ ബുദ്ധി പരിശീലനങ്ങൾ നൽകാൻ പുതിയ ഒരു പ്ലാറ്റ്ഫോം ആരംഭിച്ചു. ഈ പ്ലാറ്റ്ഫോം, ടെക് സ്റ്റാർട്ടപ്പ് കമ്പനികളുമായി സഹകരിച്ച്, എഐ നിപുണതകൾ വികസിപ്പിക്കാൻ സഹായിക്കും. വിദ്യാർത്ഥികൾക്കും ജോലിയെടുക്കുന്നവർക്കും ലാഭകരമായ ഈ പരിശീലനങ്ങൾ, തൊഴിൽ വിപണിയിൽ കൂടുതൽ മത്സരശേഷി നൽകാൻ ലക്ഷ്യമിട്ടാണ്.",3,openai
കേരളത്തിലെ സ്റ്റാർട്ടപ്പുകൾക്ക് ഒരു വലിയ തിരിവായി ബാംഗ്ലൂരു ആസ്ഥാനമായി പ്രവർത്തിക്കുന്ന വെഞ്ച്ചർ കാപിറ്റൽ ഫണ്ട് 'സൺറൈസ് വെഞ്ചേഴ്സ്' 100 കോടി രൂപ മൂലധനം നിക്ഷേപിക്കാൻ തീരുമാനിച്ചു. ടെക് സ്റ്റാർട്ടപ്പുകളിലാണ് ഈ നിക്ഷേപം കേന്ദ്രീകരിക്കുന്നത്. ഈ തീരുമാനം സംസ്ഥാനത്തെ നവോത്ഥാന പരിസ്ഥിതിക്ക് ശക്തി പകരുമെന്ന് വ്യവസായ വിദഗ്ധർ പ്രതീക്ഷിക്കുന്നു.,2,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യുമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രപതി ഡോ. എ.പി.ജെ. അബ്ദുൾ കലാം' എന്ന പേരിൽ അവതരിപ്പിച്ചു. ഐഐടി മദ്രാസിൽ നിന്നുള്ള സ്ട്രോബോട്ടിക്സ് എന്ന സ്റ്റാർട്ടപ്പാണ് ഈ റോബോട്ട് വികസിപ്പിച്ചത്. ഇതിന് ഇംഗ്ലീഷ്, ഹിന്ദി, തമിഴ്, മലയാളം എന്നീ ഭാഷകളിൽ സംസാരിക്കാനും മനുഷ്യരുമായി ഇടപെടാനും കഴിയും. ഇത് വിദ്യാഭ്യാസത്തിനും ആരോഗ്യപരിചരണത്തിനുമുള്ള സാധ്യതകൾ തുറന്നുതരുന്നു.",3,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രപതി ഡ്രോൺ' ഇന്ന് പ്രദർശനത്തിനെത്തി. ഐഐടി മദ്രാസിൽ നടന്ന ടെക് ഉത്സവത്തിൽ ഈ റോബോട്ട് വിദ്യാർത്ഥികൾക്ക് മുന്നിൽ സംസാരിക്കുകയും നൃത്തം ചെയ്യുകയും ചെയ്തു. കൃത്രിമ ബുദ്ധിയുടെ സഹായത്തോടെ സങ്കീർണ്ണമായ ചുമതലകൾ നിറവേറ്റാൻ ഇതിന് സാധിക്കും എന്ന് സംവിധായകർ പറഞ്ഞു.,3,deepseek
"പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാന് ഈ വർഷത്തെ കേരള സംസ്ഥാന ചലച്ചിത്ര പുരസ്കാരത്തിന് അർഹനായി. 'മലിക്' എന്ന ചിത്രത്തിലെ അദ്ദേഹത്തിന്റെ സംഗീതം ജൂറി സമിതിയെ കൈവരിച്ചു. പുരസ്കാരം ലഭിച്ചതിൽ സന്തോഷം പ്രകടിപ്പിച്ച റഹ്മാൻ, കേരളീയ പ്രേക്ഷകരോടുള്ള കടപ്പാട് അറിയിച്ചു.",0,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലൂടെ തിരിച്ചെത്തുന്നു. യുവനടൻ റോഷൻ മാത്യുവിനൊപ്പം ചേർന്ന് അവർ നായക നായികയാകുന്ന ഈ ചിത്രം ആഗസ്റ്റ് മാസത്തിൽ റിലീസ് ചെയ്യാൻ നിശ്ചയിച്ചിരിക്കുന്നു. ചിത്രത്തിന്റെ ആദ്യ ലുക്ക് പോസ്റ്റർ ഇന്ന് സോഷ്യൽ മീഡിയയിൽ പ്രചരിപ്പിച്ചതോടെ ആരാധകർക്കിടയിൽ വലിയ ആവേശമുണ്ടാക്കിയിരിക്കുന്നു.,0,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്മി' പുറത്തിറങ്ങി. കേരളത്തിലെ ഒരു സ്റ്റാർട്ട്അപ്പ് കമ്പനിയാണ് ഈ റോബോട്ട് വികസിപ്പിച്ചത്. മലയാളം ഉൾപ്പെടെ 100-ലധികം ഭാഷകൾ സംസാരിക്കാനും സങ്കീർണ്ണമായ ചോദ്യങ്ങൾക്ക് ഉത്തരം നൽകാനും രാഷ്മിക്ക് കഴിയും. ഈ നൂതന സംരംഭം രാജ്യത്തെ ടെക് വിപ്ലവത്തിലെ ഒരു പ്രധാന ഘട്ടമായി കണക്കാക്കപ്പെടുന്നു.,3,deepseek
"പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാന് ഈ വർഷത്തെ കേരള സംസ്ഥാന ചലച്ചിത്ര പുരസ്കാരം ലഭിച്ചു. 'മലികപ്പുറത്ത്' എന്ന ചിത്രത്തിലെ അദ്ദേഹത്തിന്റെ സംഗീതത്തിനാണ് ഈ ബഹുമതി ലഭിച്ചത്. പുരസ്കാരം സ്വീകരിച്ച് റഹ്മാൻ പറഞ്ഞു, 'കേരളത്തിന്റെ സമ്പന്നമായ സംസ്കാരത്തിൽ നിന്ന് പ്രചോദനം ഉൾക്കൊണ്ട ഈ സംഗീതം സമർപ്പിക്കുന്നതിൽ ഞാൻ അതീവ സന്തുഷ്ടനാണ്'.",0,deepseek
റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യയുടെ ധനനയ സമിതി (MPC) റിപ്പോ നിരക്കുകളിൽ മാറ്റം വരുത്തിയില്ല. തുടർച്ചയായ ഏഴാം തവണയാണ് റിപ്പോ നിരക്ക് 6.5 ശതമാനമായി നിലനിർത്തുന്നത്. പണപ്പെരുപ്പം നിയന്ത്രണവിധേയമാക്കാൻ ലക്ഷ്യമിട്ടാണ് ഈ തീരുമാനം. വായ്പാ നിരക്കുകളിൽ ഉടൻ മാറ്റങ്ങളുണ്ടാകില്ലെന്ന് ഇത് സൂചിപ്പിക്കുന്നു. ഈ തീരുമാനം സാമ്പത്തിക വളർച്ചയ്ക്ക് പിന്തുണ നൽകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,2,gemini
ഓർഡർ ഡെലിവറി സമയം കുറയ്ക്കാൻ ആമസോൺ ഇന്ത്യയിൽ 10 പുതിയ ലോജിസ്റ്റിക്സ് സെന്ററുകൾ സ്ഥാപിക്കുന്നു.,2,sarvam
"കേരളത്തിലെ വലിയ ബിസിനസ് സമ്മേളനം ക്ലാവിഡിൽ ആരംഭിച്ചു. ഇവിടെ വിവിധ മേഖലകളിൽ നിക്ഷേപം ആക്കാൻ ആഗ്രഹിക്കുന്ന നിക്ഷേപകർ, വ്യവസായികൾ, സാമ്പത്തിക വിദഗ്ദ്ധർ എന്നിവരാണ് പങ്കെടുത്തിരിക്കുന്നത്. ഈ സമ്മേളനം അറുപതിലധികം രാജ്യങ്ങളിൽ നിന്നുള്ള നിക്ഷേപകർക്ക് ഒരുമിച്ചുവരാൻ അവസരം നൽകും. ബിസിനസ് വളർച്ചയ്ക്കുള്ള പുതിയ വഴികൾ കണ്ടെത്താൻ പല സ്ഥാപനങ്ങളും സംരംഭങ്ങളും ഈ സമയം അവതരിപ്പിക്കും.",2,openai
